norm 110959097.062 7026069542.67 7026069542.67
pow1 3.13368166125 10.1695480794 10.1695480794
break1 642.081949561 569.89517885 569.89517885
pow2 -0.144897126649 0.490870674626 0.490870674626
break2 9454.09928816 5372.24125953 5372.24125953
pow3 1.34522533139 0.304109229355 0.304109229355
norm1 119.183265167 1668.94310404 1668.94310404
ts_1 30.8903051637 2682.23361578 2682.23361578
t1_1 141.274616557 17211.0273079 17211.0273079
t2_1 22.1730807713 846.321866104 846.321866104
norm2 389.343345107 741.71571648 741.71571648
ts_2 61.3206326898 67.415799702 67.415799702
t1_2 345.918029757 407.945476159 407.945476159
t2_2 30.724337513 7.90215112104 7.90215112104
norm3 0.0125155203902 0.337334967082 0.337334967082
ts_3 20298.8987045 257367.6574 257367.6574
t1_3 15375.1516582 1304091.88189 1304091.88189
t2_3 8702.81940808 82299.8284344 82299.8284344
Chisq 3518.58976974
dof 358
