norm 17.6380950092 63.7063925262 63.7063925262
pow1 0.482710103149 0.557974443395 0.557974443395
break1 5601.77944975 11257.9506231 11257.9506231
pow2 1.11654912438 2.05676116547 2.05676116547
break2 14800.3866055 123393.100267 123393.100267
pow3 1.32011665918 0.140591526142 0.140591526142
norm1 93.9696550574 9285.9358807 9285.9358807
ts_1 48.5459964156 158739.179728 158739.179728
t1_1 112.278984633 762701.762135 762701.762135
t2_1 21.2631782179 5113.10869628 5113.10869628
norm2 76.2822674612 60068.6155342 60068.6155342
ts_2 74.3808197928 6452.30489483 6452.30489483
t1_2 200.725704838 7014.63503001 7014.63503001
t2_2 20.721670531 302.410412328 302.410412328
norm3 0.178892444959 0.316237694403 0.316237694403
ts_3 933.616562075 1862.07348312 1862.07348312
t1_3 572.608901277 13778.8746572 13778.8746572
t2_3 123.771783702 1061.30386983 1061.30386983
Chisq 1202.48191716
dof 176
