norm 15066114.8246 59075829.9823 59075829.9823
pow1 2.81326484332 0.829398199184 0.829398199184
break1 232.068006084 71.5221958882 71.5221958882
pow2 0.755139372525 0.058601941929 0.058601941929
break2 20251.3575455 12344.3607875 12344.3607875
pow3 2.85923820123 1.08420190249 1.08420190249
norm1 8.91628380116 527.065062282 527.065062282
ts_1 182.060055888 421.075589026 421.075589026
t1_1 172.691740187 4216.13623234 4216.13623234
t2_1 69.9543841452 1786.98709482 1786.98709482
norm2 4.25372136389 615.857082946 615.857082946
ts_2 200.546353085 2196.45636776 2196.45636776
t1_2 189.286105578 8505.53026056 8505.53026056
t2_2 93.8665417453 2064.45992167 2064.45992167
Chisq 370.246481505
dof 116
