norm 404003768.561 452480407.023 452480407.023
pow1 3.23463131138 0.200726363996 0.200726363996
break1 1396.53862051 2105.54418118 2105.54418118
pow2 0.123688155281 1.59072044461 1.59072044461
break2 112837.751913 198823.538587 198823.538587
pow3 1.56356423891 0.223691998182 0.223691998182
norm1 0.0621346653158 0.0378142295041 0.0378142295041
ts_1 396.856856798 1105.83481413 1105.83481413
t1_1 183.459470814 1222.32238853 1222.32238853
t2_1 5812.67872762 6278.7851524 6278.7851524
Chisq 38.2558337415
dof 38
