norm 24785692.3314 nan nan
pow1 2.68835220069 nan nan
break1 155.870957666 nan nan
pow2 0.980255902826 0.0066455963186 0.0066455963186
break2 145455.706095 61481.7484648 61481.7484648
pow3 1.7763388382 0.292353221875 0.292353221875
norm1 75.4928653917 2.97331300356 2.97331300356
ts_1 127.71600416 13.2741551453 13.2741551453
t1_1 494.496056361 291.172258049 291.172258049
t2_1 9.78869001563 1.8898097166 1.8898097166
norm2 40.3381458078 2.35934891786 2.35934891786
ts_2 350.806576748 3.04856929298 3.04856929298
t1_2 22.5466452665 11.1593002772 11.1593002772
t2_2 23.0671293054 2.81608571417 2.81608571417
Chisq 979.31898784
dof 563
