norm 1.9922259677 1.27997157881 1.27997157881
pow1 0.396746754647 0.0672740403506 0.0672740403506
break1 216849.469319 70839.2206542 70839.2206542
pow2 1.59387914479 0.254857423038 0.254857423038
norm1 48.9701931431 3.62937046661 3.62937046661
ts_1 416.189459565 77.7748222359 77.7748222359
t1_1 2530.72200675 1526.19458434 1526.19458434
t2_1 62.2524305279 11.3828300263 11.3828300263
norm2 44.1148627994 1.88997849581 1.88997849581
ts_2 347.833763394 2.6337697136 2.6337697136
t1_2 1.98745611472 1.61122581719 1.61122581719
t2_2 119.423723058 7.70586901042 7.70586901042
Chisq 362.142318706
dof 155
