norm 0.8838282136621458 2.0411319405497252 2.0411319405497252
pow1 -0.020875131873399417 0.4128367866617387 0.4128367866617387
break1 495.19270299978575 38.60442485578321 38.60442485578321
pow2 -6.237123130728022 2.647564171431878 2.647564171431878
break2 707.755045531522 43.061568123608204 43.061568123608204
pow3 4.562709436530044 0.4328368561889575 0.4328368561889575
break3 1246.1796463370017 105.70272509044082 105.70272509044082
pow4 1.2558417142541374 0.08603858485631981 0.08603858485631981
Chisq 117.90022995982585
dof 37
