norm 0.412685255236 8.61539240891 8.61539240891
pow1 0.110910314581 3.44997339551 3.44997339551
break1 716.236526149 2463.45003252 2463.45003252
pow2 0.903030069373 0.108538481665 0.108538481665
norm1 3.85385153715 1.43414341252 1.43414341252
ts_1 143.24044136 28.2765722353 28.2765722353
t1_1 20.6114639215 69.2080743372 69.2080743372
t2_1 58.8515337668 42.4904364703 42.4904364703
norm2 0.220019818486 0.381028454945 0.381028454945
ts_2 386.839512592 474.461963125 474.461963125
t1_2 172.779616443 1895.28191884 1895.28191884
t2_2 122.794302952 328.94450465 328.94450465
Chisq 59.7490087014
dof 17
