norm 1693709.52381 3324397.65141 3324397.65141
pow1 2.22240506812 0.367800548307 0.367800548307
break1 513.234854499 314.857254873 314.857254873
pow2 1.25948134435 0.15031060546 0.15031060546
norm1 -0.50874614939 0.488774832492 0.488774832492
ts_1 421.250020594 1681.78233869 1681.78233869
t1_1 747.558158316 11790.6025865 11790.6025865
t2_1 133.244428574 591.891833019 591.891833019
norm2 0.0349743519583 0.107999147267 0.107999147267
ts_2 -4015.89691695 142346.041533 142346.041533
t1_2 24137.0544317 1012538.64192 1012538.64192
t2_2 2757.83102441 22190.3164631 22190.3164631
Chisq 1120.30449128
dof 90
