norm 289061.889498 993659.848913 993659.848913
pow1 2.30426713405 0.7249798193 0.7249798193
break1 241.680051598 99.9853284503 99.9853284503
pow2 0.892123877555 0.0355030346692 0.0355030346692
norm1 0.128807111971 456586.070101 456586.070101
ts_1 504.095640209 3205987812.07 3205987812.07
t1_1 745.71903949 29555405147.6 29555405147.6
t2_1 66.8001600832 556323034.688 556323034.688
norm2 0.0190913990707 86.1498515226 86.1498515226
ts_2 27829.1570961 91646408.2127 91646408.2127
t1_2 6311.51262827 34779134.6168 34779134.6168
t2_2 11605.4151029 611743.447343 611743.447343
Chisq 143.287341218
dof 32
