norm 5979262.93448 2862722.74547 2862722.74547
pow1 2.31144354753 0.0906609453793 0.0906609453793
break1 1583.7426924 50534941.9981 50534941.9981
pow2 0.0691580957558 806056.154837 806056.154837
break2 3865.59480513 3505588172.79 3505588172.79
pow3 0.941184728218 0.0386261577031 0.0386261577031
norm1 223.109067037 11.1314739805 11.1314739805
ts_1 220.63344772 17.3174547563 17.3174547563
t1_1 427.597270342 265.337503614 265.337503614
t2_1 25.2861120265 7.03148285143 7.03148285143
norm2 54.852972925 3.29731398935 3.29731398935
ts_2 327.050942056 48.8549456296 48.8549456296
t1_2 390.679036951 253.938022097 253.938022097
t2_2 70.9496263508 8.63437080403 8.63437080403
Chisq 3791.89161292
dof 647
