norm 0.250886012964 0.0584762538119 0.0584762538119
pow1 -0.0150009648394 0.0227816008928 0.0227816008928
break1 1222.47639414 527.564103491 527.564103491
pow2 0.977640915818 0.147565261086 0.147565261086
norm1 48.0012273544 2.9947287747 2.9947287747
ts_1 -10.5675393553 nan nan
t1_1 1255.85814153 nan nan
t2_1 9.6587817747 nan nan
norm2 -0.00914020842178 0.0338878849955 0.0338878849955
ts_2 170.072995427 nan nan
t1_2 254.017644412 nan nan
t2_2 39.0241867508 136.588800941 136.588800941
Chisq 465.386729902
dof 82
